dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,2,3845,1472,0,0,0,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,2,3267,1172,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,4,3665,3413,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,4,3735,3413,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,1,3795,1242,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,2,3758,1492,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,1,4117,120379586,0,3838,3838,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,2,4215,241643304,0,2588,2588,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,3,5037,570606623,0,9018,9018,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,2,3795,1492,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,1,3865,1242,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,3,3483,3735,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,2,845183611,3496,11612,0,11612,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,4,4365,274580221,0,2594,2594,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,2,3413,3665,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,1,3775,1242,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,2,3865,1402,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,3,3665,3413,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,3,4547,328963495,0,6430,6430,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,1,3570,1492,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,4,570605557,5037,9018,0,9018,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,2,3413,3735,0,0,0,0
11305,1,10.0.0.2,10.0.0.8,36282,38676612,80,736000000,80736000000,2,1306,13536,14429376,451,0,UDP,4,3404,3236,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,1,3795,1242,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,2,3688,1492,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,2,3413,3665,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,4,4211,245551059,0,2580,2580,0
11305,1,10.0.0.2,10.0.0.8,36282,38676612,80,736000000,80736000000,2,1306,13536,14429376,451,0,UDP,1,3534,1172,0,0,0,0
11305,1,10.0.0.2,10.0.0.8,36282,38676612,80,736000000,80736000000,2,1306,13536,14429376,451,0,UDP,3,3236,3404,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,1,3845,1242,0,0,0,0
11305,1,10.0.0.2,10.0.0.8,36282,38676612,80,736000000,80736000000,2,1306,13536,14429376,451,0,UDP,2,3427,1422,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,4,3665,3413,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,3,264307059,4253,3838,0,3838,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,1,3885,1492,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,3,3413,3665,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,3,4253,264307059,0,3838,3838,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,2,3845,1402,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,2,4251,143926544,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,3,3413,3665,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,4,328963495,4547,6430,0,6430,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,1,4139,64657678,0,2591,2591,0
11305,1,10.0.0.2,10.0.0.8,36282,38676612,80,736000000,80736000000,2,1306,13536,14429376,451,0,UDP,4,3404,3236,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,1,3775,1492,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,4,402650803,4463,12818,0,12818,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,1,3885,1492,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,1,3775,1242,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,2,3795,1492,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,1,3795,1242,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,3,143928701,3917,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,2,3413,3665,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,3,4169,199694159,0,10240,10240,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,2,3688,1492,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,4,199694159,4169,10240,0,10240,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,2,4137,91947776,0,2571,2571,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,3,4043,173616899,0,7678,7678,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,1,3795,1402,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,2,3845,1402,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,1,4047,143926620,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,1,3971,26078502,0,2562,2562,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,3,3665,3413,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,2,3845,1402,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,4,3917,143928701,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,1,3865,1402,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,2,4333,130652992,0,2594,2594,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,3,274580221,4365,2594,0,2594,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,1,3775,1492,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,4,3735,3483,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,1,4047,143926620,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,2,4089,202957886,0,2577,2577,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,1,3570,1492,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,2,3413,3665,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,2,638523547,2796,15389,0,15389,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,3,4463,402651845,0,12818,12818,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,2,3795,1402,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,3,143928631,3917,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,3,173616899,4043,7678,0,7678,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,2,4097,110809038,0,3839,3839,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,1,3921,62806932,0,3839,3839,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,4,3917,143928631,0,0,0,0
11575,1,10.0.0.1,10.0.0.8,112864,120313024,250,732000000,2.51E+11,2,1943,13537,14430442,451,0,UDP,1,4117,143926620,0,0,0,0
11455,1,10.0.0.2,10.0.0.8,103866,110721156,230,747000000,2.31E+11,3,1943,13533,14426178,451,0,UDP,1,3795,1242,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,1,3775,1492,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,2,3795,1492,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,3,245551059,4211,2580,0,2580,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,4,3917,143928631,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,1,3795,1402,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,2,3845,1402,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,2,696266117,2964,15398,0,15398,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,2,4179,101623830,0,2580,2580,0
9846,1,10.0.0.1,10.0.0.7,6002,6398132,13,242000000,13242000000,2,1910,0,0,0,0,UDP,1,159953526,1550,11948,0,11948,1
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,1,3775,1242,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,3,4127,202403247,0,7676,7676,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,2,3795,1402,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,3,143928631,3917,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,4,450717295,4589,12817,0,12817,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,1,3570,1492,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,2,4089,212615142,0,2575,2575,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,3,4295,238103395,0,10242,10242,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,1,4013,35702456,0,2566,2566,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,1,3542,1086,0,0,0,0
11335,1,10.0.0.1,10.0.0.8,4777,5092282,10,711000000,10711000000,3,1790,0,0,0,0,UDP,2,357952669,2082,18157,0,18157,1
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,1,3794,90930924,0,5880,5880,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,4,126195328,3698,9720,0,9720,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,2,3542,1172,0,0,0,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,3,3446,35265576,0,3840,3840,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,4,3362,3236,0,0,0,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,3,3236,3362,0,0,0,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,1,3582,1332,0,0,0,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,4,3362,3022,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,1,3963,77199040,0,3837,3837,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,4,126195328,3698,9722,0,9722,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,3,202402181,4127,7676,0,7676,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,2,3472,1172,0,0,0,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,3,3698,126195328,0,9722,9722,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,1,3472,1332,0,0,0,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,4,3572,147629524,0,6466,6466,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,4,3432,3236,0,0,0,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,3,3022,3362,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,1,3795,1242,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,3,3665,3413,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,1,3369,1332,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,4,450717295,4589,12817,0,12817,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,2,3845,1402,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,2,4179,101623830,0,2580,2580,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,1,3775,1492,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,1,3775,1242,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,3,4127,202403247,0,7676,7676,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,1,3885,1492,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,3,143928631,3917,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,3,245551059,4211,2580,0,2580,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,1,3570,1492,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,2,4089,212615142,0,2575,2575,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,3,4295,238103395,0,10242,10242,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,1,3885,1492,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,2,696266117,2964,15398,0,15398,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,1,3775,1242,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,3,4589,450718361,0,12817,12817,0
9906,1,10.0.0.1,10.0.0.7,32914,35086324,73,246000000,73246000000,2,1931,13385,14268410,446,0,UDP,2,3236,3362,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,2,3795,1402,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,1,4047,143926620,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,1,3775,1242,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,3,4589,450718361,0,12817,12817,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,2,3845,1402,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,4,238103395,4295,10242,0,10242,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,1,4013,35702456,0,2566,2566,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,1,3795,1242,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,2,3688,1492,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,1,3795,1402,0,0,0,0
11485,1,10.0.0.1,10.0.0.8,72370,77146420,160,722000000,1.61E+11,3,1943,13533,14426178,451,0,UDP,4,4211,245551059,0,2580,2580,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,4,3917,143928631,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,1,3795,1242,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,3,3665,3413,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,2,3413,3665,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,3,202402181,4127,7676,0,7676,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,2,4139,125201146,0,3837,3837,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,1,3963,77199040,0,3837,3837,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,2,3795,1492,0,0,0,0
11485,1,10.0.0.2,10.0.0.8,117399,125147334,260,750000000,2.61E+11,3,1943,13533,14426178,451,0,UDP,4,238103395,4295,10242,0,10242,0
